f1,accuracy,precision,recall,mean_iou
0.8711880445480347,0.7717742919921875,0.7717742919921875,1.0,0.7717742919921875
0.8312326669692993,0.7112045288085938,0.7112045288085938,1.0,0.7112045288085938
0.8684191703796387,0.7674388885498047,0.7674388885498047,1.0,0.7674388885498047
0.8270489573478699,0.7051010131835938,0.7051010131835938,1.0,0.7051010131835938
0.8628959059715271,0.7588539123535156,0.7588539123535156,1.0,0.7588539123535156
0.8953927755355835,0.8105983734130859,0.8105983734130859,1.0,0.8105983734130859
0.8959615230560303,0.8115310668945312,0.8115310668945312,1.0,0.8115310668945312
0.8499315977096558,0.7390270233154297,0.7390270233154297,1.0,0.7390270233154297
0.8536757826805115,0.7447071075439453,0.7447071075439453,1.0,0.7447071075439453
0.8917690515518188,0.8046779632568359,0.8046779632568359,1.0,0.8046779632568359
0.8867130875587463,0.7964820861816406,0.7964820861816406,1.0,0.7964820861816406
0.8604651689529419,0.7551021575927734,0.7551021575927734,1.0,0.7551021575927734
0.8584504723548889,0.7520046234130859,0.7520046234130859,1.0,0.7520046234130859
0.8827023506164551,0.7900333404541016,0.7900333404541016,1.0,0.7900333404541016
0.8521775007247925,0.7424297332763672,0.7424297332763672,1.0,0.7424297332763672
0.8609479665756226,0.7558460235595703,0.7558460235595703,1.0,0.7558460235595703
0.8442832827568054,0.7305278778076172,0.7305278778076172,1.0,0.7305278778076172
0.838211178779602,0.7214832305908203,0.7214832305908203,1.0,0.7214832305908203
0.8271263837814331,0.7052135467529297,0.7052135467529297,1.0,0.7052135467529297
0.8138857483863831,0.6861782073974609,0.6861782073974609,1.0,0.6861782073974609
0.8581111431121826,0.7514839172363281,0.7514839172363281,1.0,0.7514839172363281
0.8546587228775024,0.7462043762207031,0.7462043762207031,1.0,0.7462043762207031
0.8726795315742493,0.7741184234619141,0.7741184234619141,1.0,0.7741184234619141
0.8353244662284851,0.7172164916992188,0.7172164916992188,1.0,0.7172164916992188
0.8897060751914978,0.8013248443603516,0.8013248443603516,1.0,0.8013248443603516
0.8557410836219788,0.7478561401367188,0.7478561401367188,1.0,0.7478561401367188
0.8573595285415649,0.7503318786621094,0.7503318786621094,1.0,0.7503318786621094
0.8603512644767761,0.7549266815185547,0.7549266815185547,1.0,0.7549266815185547
0.8959708213806152,0.8115463256835938,0.8115463256835938,1.0,0.8115463256835938
0.8076423406600952,0.6773490905761719,0.6773490905761719,1.0,0.6773490905761719
0.8956045508384705,0.8109455108642578,0.8109455108642578,1.0,0.8109455108642578
0.8513351082801819,0.7411518096923828,0.7411518096923828,1.0,0.7411518096923828
0.8864671587944031,0.7960853576660156,0.7960853576660156,1.0,0.7960853576660156
0.8496805429458618,0.7386474609375,0.7386474609375,1.0,0.7386474609375
0.8545711040496826,0.7460708618164062,0.7460708618164062,1.0,0.7460708618164062
0.8634800910949707,0.7597579956054688,0.7597579956054688,1.0,0.7597579956054688
0.8418502807617188,0.7268924713134766,0.7268924713134766,1.0,0.7268924713134766
0.8628959059715271,0.7588539123535156,0.7588539123535156,1.0,0.7588539123535156
0.8316415548324585,0.7118034362792969,0.7118034362792969,1.0,0.7118034362792969
0.8901432752609253,0.8020343780517578,0.8020343780517578,1.0,0.8020343780517578
0.842331051826477,0.7276096343994141,0.7276096343994141,1.0,0.7276096343994141
0.8598357439041138,0.7541332244873047,0.7541332244873047,1.0,0.7541332244873047
0.8312352299690247,0.7112083435058594,0.7112083435058594,1.0,0.7112083435058594
0.8841778635978699,0.7924003601074219,0.7924003601074219,1.0,0.7924003601074219
0.8516370058059692,0.7416095733642578,0.7416095733642578,1.0,0.7416095733642578
0.8558596968650818,0.7480373382568359,0.7480373382568359,1.0,0.7480373382568359
0.8777554035186768,0.7821426391601562,0.7821426391601562,1.0,0.7821426391601562
0.8775259256362915,0.7817783355712891,0.7817783355712891,1.0,0.7817783355712891
0.8959359526634216,0.8114891052246094,0.8114891052246094,1.0,0.8114891052246094
0.7996918559074402,0.6662387847900391,0.6662387847900391,1.0,0.6662387847900391
0.8794607520103455,0.7848548889160156,0.7848548889160156,1.0,0.7848548889160156
0.8450292348861694,0.7316455841064453,0.7316455841064453,1.0,0.7316455841064453
0.8475350737571716,0.7354106903076172,0.7354106903076172,1.0,0.7354106903076172
0.8688866496086121,0.7681694030761719,0.7681694030761719,1.0,0.7681694030761719
0.8524563908576965,0.7428531646728516,0.7428531646728516,1.0,0.7428531646728516
0.8083226084709167,0.6783065795898438,0.6783065795898438,1.0,0.6783065795898438
0.8953264951705933,0.8104896545410156,0.8104896545410156,1.0,0.8104896545410156
0.8874902725219727,0.7977371215820312,0.7977371215820312,1.0,0.7977371215820312
0.8663994073867798,0.7642898559570312,0.7642898559570312,1.0,0.7642898559570312
0.8260824680328369,0.7036972045898438,0.7036972045898438,1.0,0.7036972045898438
0.8428382277488708,0.7283668518066406,0.7283668518066406,1.0,0.7283668518066406
0.8270148634910583,0.7050514221191406,0.7050514221191406,1.0,0.7050514221191406
0.7987141609191895,0.6648826599121094,0.6648826599121094,1.0,0.6648826599121094
0.8554675579071045,0.7474384307861328,0.7474384307861328,1.0,0.7474384307861328
0.8669910430908203,0.7652111053466797,0.7652111053466797,1.0,0.7652111053466797
0.8633901476860046,0.7596187591552734,0.7596187591552734,1.0,0.7596187591552734
0.8585113883018494,0.7520980834960938,0.7520980834960938,1.0,0.7520980834960938
0.8226448893547058,0.6987228393554688,0.6987228393554688,1.0,0.6987228393554688
0.8287155628204346,0.7075271606445312,0.7075271606445312,1.0,0.7075271606445312
0.899351179599762,0.8171100616455078,0.8171100616455078,1.0,0.8171100616455078
0.8489949107170105,0.7376117706298828,0.7376117706298828,1.0,0.7376117706298828
