f1,accuracy,precision,recall,mean_iou
0.9753601551055908,0.9652252197265625,0.9881132245063782,0.9629321098327637,0.9407151937484741
0.982596755027771,0.9761142730712891,0.9781152009963989,0.9871196150779724,0.9628931283950806
0.9709599614143372,0.9589672088623047,0.9624335169792175,0.9796388745307922,0.9423003196716309
0.9843801856040955,0.9792366027832031,0.9791789054870605,0.9896369576454163,0.9660949110984802
0.9837623238563538,0.9770374298095703,0.9777553677558899,0.989843487739563,0.9596341848373413
0.9714245200157166,0.9616336822509766,0.9885275959968567,0.9549031853675842,0.9363072514533997
0.9874723553657532,0.9824485778808594,0.986218273639679,0.9887295365333557,0.9671640396118164
0.9667476415634155,0.9594764709472656,0.9578813910484314,0.9757795333862305,0.9341092109680176
0.9797679781913757,0.9735527038574219,0.9783176779747009,0.9812226295471191,0.9546351432800293
0.9584193229675293,0.9478435516357422,0.9364128708839417,0.9814850091934204,0.9227052330970764
0.9796884655952454,0.9718208312988281,0.9701915383338928,0.9893731474876404,0.9559515714645386
0.9825409054756165,0.9775886535644531,0.9850320219993591,0.9800623655319214,0.957522451877594
0.9744518399238586,0.966400146484375,0.9684573411941528,0.9805210828781128,0.9472748637199402
0.9574921727180481,0.9421844482421875,0.9708232879638672,0.9445222020149231,0.9138916730880737
0.9810824394226074,0.9734058380126953,0.9877443313598633,0.9745098352432251,0.9605459570884705
0.9803258776664734,0.9734554290771484,0.9775302410125732,0.9831374883651733,0.9549682140350342
0.9776566624641418,0.9699001312255859,0.9838652014732361,0.9715259075164795,0.9482570886611938
0.9794210195541382,0.9724750518798828,0.9730808734893799,0.9858443140983582,0.95572829246521
0.9804630875587463,0.9728279113769531,0.987270712852478,0.9737487435340881,0.9582635164260864
0.9832175970077515,0.9778270721435547,0.9837359189987183,0.9826997518539429,0.9617215394973755
0.9632758498191833,0.9600028991699219,0.9496976733207703,0.977247953414917,0.9158248901367188
0.9743260145187378,0.964813232421875,0.9646226763725281,0.9842265248298645,0.9491676688194275
0.977761447429657,0.9682884216308594,0.9741754531860352,0.9813739061355591,0.9531739354133606
0.9772113561630249,0.9710445404052734,0.9622965455055237,0.9925957322120667,0.9545839428901672
0.9814879894256592,0.9680156707763672,0.968711793422699,0.9946056604385376,0.9615148305892944
0.9744502305984497,0.9666519165039062,0.958389163017273,0.9910588264465332,0.9488019943237305
0.9692177772521973,0.9564933776855469,0.9492643475532532,0.9900280833244324,0.9441224336624146
0.9514719843864441,0.9364280700683594,0.9254449605941772,0.9790053963661194,0.9144167900085449
0.9893916845321655,0.9845390319824219,0.9889205694198608,0.9898632168769836,0.9732035398483276
0.9571552276611328,0.9452247619628906,0.9317986369132996,0.9839304089546204,0.9206346273422241
0.9872962832450867,0.9815807342529297,0.9861352443695068,0.9884600639343262,0.9717445373535156
0.9800618290901184,0.9746952056884766,0.9812489151954651,0.978877604007721,0.9588598012924194
0.982071578502655,0.9755153656005859,0.9727585911750793,0.9915646910667419,0.9596484899520874
0.9750295877456665,0.9644355773925781,0.9760125279426575,0.9740486741065979,0.9488985538482666
0.9812828302383423,0.9729633331298828,0.9785732626914978,0.9840075373649597,0.960309624671936
0.981937825679779,0.9744110107421875,0.9763094782829285,0.9876314401626587,0.9615498781204224
0.9751766324043274,0.9651260375976562,0.978135347366333,0.9722357392311096,0.9459491968154907
