IoU,Accuracy,Precision,Recall,F1
0.4780426025390625,0.69140625,0.4780426025390625,0.69140625,0.5652605369515011
0.3206777721643448,0.5662841796875,0.3206777721643448,0.5662841796875,0.4094758490484471
0.4762718416750431,0.69012451171875,0.4762718416750431,0.69012451171875,0.5635937924960388
0.32902659475803375,0.5736083984375,0.32902659475803375,0.5736083984375,0.41818103549108876
0.5036113001406193,0.70965576171875,0.5036113001406193,0.70965576171875,0.5891376631683201
0.40362507477402687,0.63531494140625,0.40362507477402687,0.63531494140625,0.4936358918447099
0.3439667858183384,0.58648681640625,0.3439667858183384,0.58648681640625,0.4336207301079257
0.5662599243223667,0.75250244140625,0.5662599243223667,0.75250244140625,0.6462301118028527
0.5434382110834122,0.7371826171875,0.5434382110834122,0.7371826171875,0.6256546729246452
0.48371413722634315,0.69549560546875,0.48371413722634315,0.69549560546875,0.570587308709198
0.41494859755039215,0.6441650390625,0.41494859755039215,0.6441650390625,0.504752975147793
0.4122793674468994,0.64208984375,0.4122793674468994,0.64208984375,0.5021398421238478
0.5243513584136963,0.72412109375,0.5243513584136963,0.72412109375,0.6082535157356274
0.5283366180956364,0.72686767578125,0.5283366180956364,0.72686767578125,0.6119016824570676
0.507256243377924,0.71221923828125,0.507256243377924,0.71221923828125,0.5925131922791792
0.39606064930558205,0.62933349609375,0.39606064930558205,0.62933349609375,0.4861627779151643
0.4136914163827896,0.6431884765625,0.4136914163827896,0.6431884765625,0.5035227818152905
0.5891761779785156,0.767578125,0.5891761779785156,0.767578125,0.6666479627071823
0.47215284407138824,0.6871337890625,0.47215284407138824,0.6871337890625,0.5597100207847207
0.5137102641165257,0.71673583984375,0.5137102641165257,0.71673583984375,0.5984732795737303
0.5491222478449345,0.74102783203125,0.5491222478449345,0.74102783203125,0.63080237747179
0.38803531229496,0.6229248046875,0.38803531229496,0.6229248046875,0.4781925954599944
0.47973209619522095,0.692626953125,0.47973209619522095,0.692626953125,0.5668491752533175
0.30194971337914467,0.54949951171875,0.30194971337914467,0.54949951171875,0.38973837822538354
0.4413033127784729,0.664306640625,0.4413033127784729,0.664306640625,0.5303149095322356
0.5092578530311584,0.713623046875,0.5092578530311584,0.713623046875,0.5943639168017167
0.4782114177942276,0.6915283203125,0.4782114177942276,0.6915283203125,0.5654193453951523
0.5561095625162125,0.7457275390625,0.5561095625162125,0.7457275390625,0.6371092281844364
0.2852175384759903,0.5340576171875,0.2852175384759903,0.5340576171875,0.37184723087376664
0.538141880184412,0.73358154296875,0.538141880184412,0.73358154296875,0.6208440351330075
0.34289373457431793,0.5855712890625,0.34289373457431793,0.5855712890625,0.4325175877485276
0.4914708286523819,0.7010498046875,0.4914708286523819,0.7010498046875,0.5778441375414873
0.43709659576416016,0.6611328125,0.43709659576416016,0.6611328125,0.5262632734420929
0.42102545872330666,0.64886474609375,0.42102545872330666,0.64886474609375,0.5106852575030654
0.5512047410011292,0.742431640625,0.5512047410011292,0.742431640625,0.6326844946449839
0.48133987560868263,0.69378662109375,0.48133987560868263,0.69378662109375,0.568359520159465
0.40611058846116066,0.63726806640625,0.40611058846116066,0.63726806640625,0.49608319711818494
0.47265625,0.6875,0.47265625,0.6875,0.5601851851851851
0.28560882806777954,0.534423828125,0.28560882806777954,0.534423828125,0.3722684995276452
0.5180941857397556,0.71978759765625,0.5180941857397556,0.71978759765625,0.602509503436147
0.46972349658608437,0.68536376953125,0.46972349658608437,0.68536376953125,0.557414968896274
0.4100094772875309,0.64031982421875,0.4100094772875309,0.64031982421875,0.4999140670421512
0.37686289846897125,0.6138916015625,0.37686289846897125,0.6138916015625,0.4670238051974605
0.3957534171640873,0.62908935546875,0.3957534171640873,0.62908935546875,0.48585845317271037
0.5317136980593204,0.72918701171875,0.5317136980593204,0.72918701171875,0.614986920970238
0.4502685219049454,0.6710205078125,0.4502685219049454,0.6710205078125,0.5389144176266072
0.5374257303774357,0.73309326171875,0.5374257303774357,0.73309326171875,0.6201925104070368
0.34805966913700104,0.5899658203125,0.34805966913700104,0.5899658203125,0.4378203162488004
0.4544557072222233,0.67413330078125,0.4544557072222233,0.67413330078125,0.5429146018541622
0.46679987013339996,0.6832275390625,0.46679987013339996,0.6832275390625,0.5546485656875498
0.4847334660589695,0.69622802734375,0.4847334660589695,0.69622802734375,0.5715428093922605
0.48899221792817116,0.69927978515625,0.48899221792817116,0.69927978515625,0.5755287883721961
0.4026949740946293,0.63458251953125,0.4026949740946293,0.63458251953125,0.49271905123530907
0.4267476834356785,0.65325927734375,0.4267476834356785,0.65325927734375,0.5162501602547463
0.40922820940613747,0.63970947265625,0.40922820940613747,0.63970947265625,0.4991472162970524
0.4487135447561741,0.66986083984375,0.4487135447561741,0.66986083984375,0.537426274153672
0.233851108700037,0.48358154296875,0.233851108700037,0.48358154296875,0.3152521137895591
0.48856550455093384,0.698974609375,0.48856550455093384,0.698974609375,0.575129848150776
0.5222320556640625,0.72265625,0.5222320556640625,0.72265625,0.6063102324263039
0.23249536752700806,0.482177734375,0.23249536752700806,0.482177734375,0.3137213063385357
