f1,accuracy,precision,recall,mean_iou
0.6993680000305176,0.5377140045166016,0.5377140045166016,1.0,0.5377140045166016
0.7984415888786316,0.6645050048828125,0.6645050048828125,1.0,0.6645050048828125
0.795424222946167,0.6603355407714844,0.6603355407714844,1.0,0.6603355407714844
0.7930421829223633,0.6570587158203125,0.6570587158203125,1.0,0.6570587158203125
0.7604473829269409,0.6134853363037109,0.6134853363037109,1.0,0.6134853363037109
0.7869642376899719,0.6487560272216797,0.6487560272216797,1.0,0.6487560272216797
0.7644959688186646,0.6187725067138672,0.6187725067138672,1.0,0.6187725067138672
0.8323714137077332,0.7128734588623047,0.7128734588623047,1.0,0.7128734588623047
0.8263872861862183,0.7041397094726562,0.7041397094726562,1.0,0.7041397094726562
0.8605530858039856,0.7552375793457031,0.7552375793457031,1.0,0.7552375793457031
0.7836123704910278,0.6442127227783203,0.6442127227783203,1.0,0.6442127227783203
0.7582175731658936,0.6105880737304688,0.6105880737304688,1.0,0.6105880737304688
0.7731217741966248,0.6301536560058594,0.6301536560058594,1.0,0.6301536560058594
0.8163118958473206,0.6896343231201172,0.6896343231201172,1.0,0.6896343231201172
0.7726737260818481,0.6295585632324219,0.6295585632324219,1.0,0.6295585632324219
0.8779427409172058,0.782440185546875,0.782440185546875,1.0,0.782440185546875
0.8354564309120178,0.7174110412597656,0.7174110412597656,1.0,0.7174110412597656
0.7479839324951172,0.5974235534667969,0.5974235534667969,1.0,0.5974235534667969
0.7342795133590698,0.5801277160644531,0.5801277160644531,1.0,0.5801277160644531
0.8453624844551086,0.7321453094482422,0.7321453094482422,1.0,0.7321453094482422
0.8004196286201477,0.6672496795654297,0.6672496795654297,1.0,0.6672496795654297
0.7956718802452087,0.6606769561767578,0.6606769561767578,1.0,0.6606769561767578
0.8427590727806091,0.7282485961914062,0.7282485961914062,1.0,0.7282485961914062
0.8020833134651184,0.6695652008056641,0.6695652008056641,1.0,0.6695652008056641
0.7769839763641357,0.6353015899658203,0.6353015899658203,1.0,0.6353015899658203
0.8098347783088684,0.6804389953613281,0.6804389953613281,1.0,0.6804389953613281
0.8193107843399048,0.6939258575439453,0.6939258575439453,1.0,0.6939258575439453
0.8327912092208862,0.7134895324707031,0.7134895324707031,1.0,0.7134895324707031
0.816179633140564,0.6894454956054688,0.6894454956054688,1.0,0.6894454956054688
0.8024404048919678,0.6700630187988281,0.6700630187988281,1.0,0.6700630187988281
0.783807098865509,0.6444759368896484,0.6444759368896484,1.0,0.6444759368896484
0.7652990221977234,0.6198253631591797,0.6198253631591797,1.0,0.6198253631591797
0.8538549542427063,0.7449798583984375,0.7449798583984375,1.0,0.7449798583984375
0.784184992313385,0.6449871063232422,0.6449871063232422,1.0,0.6449871063232422
0.8053070902824402,0.6740703582763672,0.6740703582763672,1.0,0.6740703582763672
0.8206904530525208,0.6959075927734375,0.6959075927734375,1.0,0.6959075927734375
0.7896497845649719,0.6524143218994141,0.6524143218994141,1.0,0.6524143218994141
0.7968271374702454,0.6622714996337891,0.6622714996337891,1.0,0.6622714996337891
0.8029981851577759,0.6708412170410156,0.6708412170410156,1.0,0.6708412170410156
0.820125162601471,0.6950950622558594,0.6950950622558594,1.0,0.6950950622558594
0.7810898423194885,0.6408100128173828,0.6408100128173828,1.0,0.6408100128173828
0.730263888835907,0.5751304626464844,0.5751304626464844,1.0,0.5751304626464844
0.8042239546775818,0.6725540161132812,0.6725540161132812,1.0,0.6725540161132812
0.832949697971344,0.7137222290039062,0.7137222290039062,1.0,0.7137222290039062
0.8083253502845764,0.6783103942871094,0.6783103942871094,1.0,0.6783103942871094
0.8113094568252563,0.6825237274169922,0.6825237274169922,1.0,0.6825237274169922
0.787080705165863,0.6489143371582031,0.6489143371582031,1.0,0.6489143371582031
0.7814397215843201,0.6412811279296875,0.6412811279296875,1.0,0.6412811279296875
0.8200136423110962,0.6949348449707031,0.6949348449707031,1.0,0.6949348449707031
0.7861343622207642,0.6476287841796875,0.6476287841796875,1.0,0.6476287841796875
0.8555474877357483,0.7475605010986328,0.7475605010986328,1.0,0.7475605010986328
0.8011629581451416,0.6682834625244141,0.6682834625244141,1.0,0.6682834625244141
0.7948676943778992,0.6595687866210938,0.6595687866210938,1.0,0.6595687866210938
0.7244516611099243,0.5679531097412109,0.5679531097412109,1.0,0.5679531097412109
0.7811536192893982,0.6408958435058594,0.6408958435058594,1.0,0.6408958435058594
0.7953688502311707,0.6602592468261719,0.6602592468261719,1.0,0.6602592468261719
0.7495113611221313,0.5993747711181641,0.5993747711181641,1.0,0.5993747711181641
0.8643282055854797,0.7610721588134766,0.7610721588134766,1.0,0.7610721588134766
0.8343521356582642,0.7157840728759766,0.7157840728759766,1.0,0.7157840728759766
0.8602075576782227,0.7547054290771484,0.7547054290771484,1.0,0.7547054290771484
0.8394918441772461,0.7233829498291016,0.7233829498291016,1.0,0.7233829498291016
0.7939777970314026,0.6583442687988281,0.6583442687988281,1.0,0.6583442687988281
0.7811365723609924,0.6408729553222656,0.6408729553222656,1.0,0.6408729553222656
0.7717666029930115,0.6283550262451172,0.6283550262451172,1.0,0.6283550262451172
0.7756487727165222,0.6335182189941406,0.6335182189941406,1.0,0.6335182189941406
0.7638506889343262,0.6179275512695312,0.6179275512695312,1.0,0.6179275512695312
0.7992355227470398,0.6656055450439453,0.6656055450439453,1.0,0.6656055450439453
0.8084661364555359,0.6785087585449219,0.6785087585449219,1.0,0.6785087585449219
0.917643666267395,0.8478202819824219,0.8478202819824219,1.0,0.8478202819824219
0.8152647614479065,0.688140869140625,0.688140869140625,1.0,0.688140869140625
0.8108012676239014,0.6818046569824219,0.6818046569824219,1.0,0.6818046569824219
0.7949244379997253,0.6596469879150391,0.6596469879150391,1.0,0.6596469879150391
0.8127549886703491,0.6845722198486328,0.6845722198486328,1.0,0.6845722198486328
0.7835291028022766,0.6441001892089844,0.6441001892089844,1.0,0.6441001892089844
0.8042321801185608,0.6725654602050781,0.6725654602050781,1.0,0.6725654602050781
0.9239668846130371,0.8586788177490234,0.8586788177490234,1.0,0.8586788177490234
0.8254578709602356,0.7027912139892578,0.7027912139892578,1.0,0.7027912139892578
0.7834669947624207,0.6440162658691406,0.6440162658691406,1.0,0.6440162658691406
0.8991686105728149,0.8168087005615234,0.8168087005615234,1.0,0.8168087005615234
0.8263912200927734,0.7041454315185547,0.7041454315185547,1.0,0.7041454315185547
0.7499168515205383,0.5998935699462891,0.5998935699462891,1.0,0.5998935699462891
0.794700026512146,0.6593379974365234,0.6593379974365234,1.0,0.6593379974365234
0.8107486367225647,0.6817302703857422,0.6817302703857422,1.0,0.6817302703857422
0.818328857421875,0.6925182342529297,0.6925182342529297,1.0,0.6925182342529297
0.78596431016922,0.6473979949951172,0.6473979949951172,1.0,0.6473979949951172
0.8002164959907532,0.6669673919677734,0.6669673919677734,1.0,0.6669673919677734
0.8495392203330994,0.738433837890625,0.738433837890625,1.0,0.738433837890625
0.8185485005378723,0.6928329467773438,0.6928329467773438,1.0,0.6928329467773438
0.8282273411750793,0.7068157196044922,0.7068157196044922,1.0,0.7068157196044922
0.8004237413406372,0.6672554016113281,0.6672554016113281,1.0,0.6672554016113281
0.8086380958557129,0.6787509918212891,0.6787509918212891,1.0,0.6787509918212891
0.8214460015296936,0.6969947814941406,0.6969947814941406,1.0,0.6969947814941406
0.7813278436660767,0.6411304473876953,0.6411304473876953,1.0,0.6411304473876953
0.7644217014312744,0.6186752319335938,0.6186752319335938,1.0,0.6186752319335938
0.8605258464813232,0.7551956176757812,0.7551956176757812,1.0,0.7551956176757812
0.8281618356704712,0.7067203521728516,0.7067203521728516,1.0,0.7067203521728516
0.7926377654075623,0.6565036773681641,0.6565036773681641,1.0,0.6565036773681641
0.778899610042572,0.6378669738769531,0.6378669738769531,1.0,0.6378669738769531
0.7962359189987183,0.6614551544189453,0.6614551544189453,1.0,0.6614551544189453
0.8133313655853271,0.6853904724121094,0.6853904724121094,1.0,0.6853904724121094
0.8050865530967712,0.6737613677978516,0.6737613677978516,1.0,0.6737613677978516
0.782209575176239,0.6423187255859375,0.6423187255859375,1.0,0.6423187255859375
0.8279051184654236,0.7063465118408203,0.7063465118408203,1.0,0.7063465118408203
0.8035404086112976,0.6715984344482422,0.6715984344482422,1.0,0.6715984344482422
0.7827948331832886,0.6431083679199219,0.6431083679199219,1.0,0.6431083679199219
0.8515942096710205,0.7415447235107422,0.7415447235107422,1.0,0.7415447235107422
0.781875729560852,0.6418685913085938,0.6418685913085938,1.0,0.6418685913085938
0.7681564688682556,0.6235828399658203,0.6235828399658203,1.0,0.6235828399658203
0.8499631285667419,0.73907470703125,0.73907470703125,1.0,0.73907470703125
0.7951902747154236,0.6600131988525391,0.6600131988525391,1.0,0.6600131988525391
0.8051273822784424,0.6738185882568359,0.6738185882568359,1.0,0.6738185882568359
0.7672977447509766,0.6224517822265625,0.6224517822265625,1.0,0.6224517822265625
0.8391230702400208,0.7228355407714844,0.7228355407714844,1.0,0.7228355407714844
0.7980710864067078,0.6639919281005859,0.6639919281005859,1.0,0.6639919281005859
0.7558749318122864,0.6075553894042969,0.6075553894042969,1.0,0.6075553894042969
0.8078728318214417,0.67767333984375,0.67767333984375,1.0,0.67767333984375
0.7938488125801086,0.6581668853759766,0.6581668853759766,1.0,0.6581668853759766
0.823878288269043,0.7005043029785156,0.7005043029785156,1.0,0.7005043029785156
0.8059165477752686,0.6749248504638672,0.6749248504638672,1.0,0.6749248504638672
0.811471164226532,0.6827526092529297,0.6827526092529297,1.0,0.6827526092529297
0.7843696475028992,0.6452369689941406,0.6452369689941406,1.0,0.6452369689941406
0.8478490710258484,0.7358837127685547,0.7358837127685547,1.0,0.7358837127685547
0.8134387731552124,0.6855430603027344,0.6855430603027344,1.0,0.6855430603027344
0.8028615117073059,0.6706504821777344,0.6706504821777344,1.0,0.6706504821777344
