f1,accuracy,precision,recall,mean_iou
0.7839523553848267,0.6446723937988281,0.6446723937988281,1.0,0.6446723937988281
0.7560727000236511,0.6078109741210938,0.6078109741210938,1.0,0.6078109741210938
0.815929651260376,0.6890888214111328,0.6890888214111328,1.0,0.6890888214111328
0.7941026091575623,0.6585159301757812,0.6585159301757812,1.0,0.6585159301757812
0.7997509241104126,0.66632080078125,0.66632080078125,1.0,0.66632080078125
0.8195314407348633,0.6942424774169922,0.6942424774169922,1.0,0.6942424774169922
0.7728920578956604,0.6298484802246094,0.6298484802246094,1.0,0.6298484802246094
0.8153958916664124,0.6883277893066406,0.6883277893066406,1.0,0.6883277893066406
0.8347861170768738,0.7164230346679688,0.7164230346679688,1.0,0.7164230346679688
0.7498393654823303,0.5997943878173828,0.5997943878173828,1.0,0.5997943878173828
0.808449923992157,0.6784858703613281,0.6784858703613281,1.0,0.6784858703613281
0.7902251482009888,0.6532001495361328,0.6532001495361328,1.0,0.6532001495361328
0.8004882335662842,0.6673450469970703,0.6673450469970703,1.0,0.6673450469970703
0.7886444926261902,0.6510429382324219,0.6510429382324219,1.0,0.6510429382324219
0.7924292087554932,0.6562175750732422,0.6562175750732422,1.0,0.6562175750732422
0.7954338788986206,0.6603488922119141,0.6603488922119141,1.0,0.6603488922119141
0.8251762390136719,0.7023830413818359,0.7023830413818359,1.0,0.7023830413818359
0.7910940647125244,0.654388427734375,0.654388427734375,1.0,0.654388427734375
0.8187202215194702,0.6930789947509766,0.6930789947509766,1.0,0.6930789947509766
0.8056785464286804,0.674591064453125,0.674591064453125,1.0,0.674591064453125
0.7944575548171997,0.6590042114257812,0.6590042114257812,1.0,0.6590042114257812
0.8038938641548157,0.6720924377441406,0.6720924377441406,1.0,0.6720924377441406
0.7706924080848694,0.6269321441650391,0.6269321441650391,1.0,0.6269321441650391
0.7708221077919006,0.6271038055419922,0.6271038055419922,1.0,0.6271038055419922
0.8190886974334717,0.6936073303222656,0.6936073303222656,1.0,0.6936073303222656
0.7421822547912598,0.5900554656982422,0.5900554656982422,1.0,0.5900554656982422
0.7836081385612488,0.6442070007324219,0.6442070007324219,1.0,0.6442070007324219
0.8471447825431824,0.7348232269287109,0.7348232269287109,1.0,0.7348232269287109
0.8150358200073242,0.6878147125244141,0.6878147125244141,1.0,0.6878147125244141
0.7874243855476379,0.6493816375732422,0.6493816375732422,1.0,0.6493816375732422
0.9182287454605103,0.8488197326660156,0.8488197326660156,1.0,0.8488197326660156
0.7548998594284058,0.6062965393066406,0.6062965393066406,1.0,0.6062965393066406
0.8483312129974365,0.7366104125976562,0.7366104125976562,1.0,0.7366104125976562
0.794183075428009,0.6586265563964844,0.6586265563964844,1.0,0.6586265563964844
0.7930060625076294,0.6570091247558594,0.6570091247558594,1.0,0.6570091247558594
0.7537544965744019,0.6048202514648438,0.6048202514648438,1.0,0.6048202514648438
0.7654269337654114,0.6199932098388672,0.6199932098388672,1.0,0.6199932098388672
0.7954228520393372,0.6603336334228516,0.6603336334228516,1.0,0.6603336334228516
0.7886346578598022,0.6510295867919922,0.6510295867919922,1.0,0.6510295867919922
0.8519362211227417,0.7420635223388672,0.7420635223388672,1.0,0.7420635223388672
0.7900938987731934,0.6530208587646484,0.6530208587646484,1.0,0.6530208587646484
0.7105129957199097,0.5510044097900391,0.5510044097900391,1.0,0.5510044097900391
0.7847556471824646,0.6457595825195312,0.6457595825195312,1.0,0.6457595825195312
0.8188639283180237,0.6932849884033203,0.6932849884033203,1.0,0.6932849884033203
0.8441176414489746,0.7302799224853516,0.7302799224853516,1.0,0.7302799224853516
0.8292661309242249,0.7083301544189453,0.7083301544189453,1.0,0.7083301544189453
0.7741100788116455,0.6314678192138672,0.6314678192138672,1.0,0.6314678192138672
0.7977555394172668,0.6635551452636719,0.6635551452636719,1.0,0.6635551452636719
0.9121730327606201,0.8385276794433594,0.8385276794433594,1.0,0.8385276794433594
0.7873346209526062,0.6492595672607422,0.6492595672607422,1.0,0.6492595672607422
0.8305717706680298,0.7102375030517578,0.7102375030517578,1.0,0.7102375030517578
0.759209394454956,0.6118755340576172,0.6118755340576172,1.0,0.6118755340576172
0.7933171987533569,0.6574363708496094,0.6574363708496094,1.0,0.6574363708496094
0.842806339263916,0.7283191680908203,0.7283191680908203,1.0,0.7283191680908203
0.8070862293243408,0.6765670776367188,0.6765670776367188,1.0,0.6765670776367188
0.8049026727676392,0.6735038757324219,0.6735038757324219,1.0,0.6735038757324219
0.8510758280754089,0.7407588958740234,0.7407588958740234,1.0,0.7407588958740234
0.8074348568916321,0.6770572662353516,0.6770572662353516,1.0,0.6770572662353516
0.7856043577194214,0.6469097137451172,0.6469097137451172,1.0,0.6469097137451172
0.784184992313385,0.6449871063232422,0.6449871063232422,1.0,0.6449871063232422
0.8235008716583252,0.6999588012695312,0.6999588012695312,1.0,0.6999588012695312
0.8014041185379028,0.6686191558837891,0.6686191558837891,1.0,0.6686191558837891
0.7722613215446472,0.6290111541748047,0.6290111541748047,1.0,0.6290111541748047
0.7701113820075989,0.6261634826660156,0.6261634826660156,1.0,0.6261634826660156
0.7806419134140015,0.6402072906494141,0.6402072906494141,1.0,0.6402072906494141
0.8770859837532043,0.7810802459716797,0.7810802459716797,1.0,0.7810802459716797
0.7917292714118958,0.6552581787109375,0.6552581787109375,1.0,0.6552581787109375
0.8253105282783508,0.7025775909423828,0.7025775909423828,1.0,0.7025775909423828
0.8005101680755615,0.6673755645751953,0.6673755645751953,1.0,0.6673755645751953
0.8418809771537781,0.7269382476806641,0.7269382476806641,1.0,0.7269382476806641
0.8395752906799316,0.7235069274902344,0.7235069274902344,1.0,0.7235069274902344
0.8071635365486145,0.6766757965087891,0.6766757965087891,1.0,0.6766757965087891
0.8427118062973022,0.7281780242919922,0.7281780242919922,1.0,0.7281780242919922
0.7721046209335327,0.6288032531738281,0.6288032531738281,1.0,0.6288032531738281
0.8419296145439148,0.7270107269287109,0.7270107269287109,1.0,0.7270107269287109
0.7918963432312012,0.655487060546875,0.655487060546875,1.0,0.655487060546875
0.8050170540809631,0.6736640930175781,0.6736640930175781,1.0,0.6736640930175781
0.8250024914741516,0.7021312713623047,0.7021312713623047,1.0,0.7021312713623047
0.7811352014541626,0.6408710479736328,0.6408710479736328,1.0,0.6408710479736328
0.8356297016143799,0.7176666259765625,0.7176666259765625,1.0,0.7176666259765625
0.7953397631645203,0.6602191925048828,0.6602191925048828,1.0,0.6602191925048828
0.8144463300704956,0.6869754791259766,0.6869754791259766,1.0,0.6869754791259766
0.8442144989967346,0.7304248809814453,0.7304248809814453,1.0,0.7304248809814453
0.6985931992530823,0.5367984771728516,0.5367984771728516,1.0,0.5367984771728516
0.8067495226860046,0.6760940551757812,0.6760940551757812,1.0,0.6760940551757812
0.8092212080955505,0.6795730590820312,0.6795730590820312,1.0,0.6795730590820312
0.8220179677009583,0.6978187561035156,0.6978187561035156,1.0,0.6978187561035156
0.8373209834098816,0.7201652526855469,0.7201652526855469,1.0,0.7201652526855469
0.8361027240753174,0.7183647155761719,0.7183647155761719,1.0,0.7183647155761719
0.8110507130622864,0.6821575164794922,0.6821575164794922,1.0,0.6821575164794922
0.8230744004249573,0.6993427276611328,0.6993427276611328,1.0,0.6993427276611328
0.800643265247345,0.6675605773925781,0.6675605773925781,1.0,0.6675605773925781
0.7883197069168091,0.6506004333496094,0.6506004333496094,1.0,0.6506004333496094
0.7671672701835632,0.6222801208496094,0.6222801208496094,1.0,0.6222801208496094
0.8188745379447937,0.6933002471923828,0.6933002471923828,1.0,0.6933002471923828
0.744702935218811,0.5932483673095703,0.5932483673095703,1.0,0.5932483673095703
0.7417702078819275,0.5895347595214844,0.5895347595214844,1.0,0.5895347595214844
0.8186017870903015,0.6929092407226562,0.6929092407226562,1.0,0.6929092407226562
0.7776198983192444,0.6361522674560547,0.6361522674560547,1.0,0.6361522674560547
0.8205617666244507,0.6957225799560547,0.6957225799560547,1.0,0.6957225799560547
0.9377033710479736,0.8827133178710938,0.8827133178710938,1.0,0.8827133178710938
0.8781599998474121,0.7827854156494141,0.7827854156494141,1.0,0.7827854156494141
0.7910898923873901,0.6543827056884766,0.6543827056884766,1.0,0.6543827056884766
0.8077874183654785,0.6775531768798828,0.6775531768798828,1.0,0.6775531768798828
0.8148054480552673,0.6874866485595703,0.6874866485595703,1.0,0.6874866485595703
0.7760632634162903,0.6340713500976562,0.6340713500976562,1.0,0.6340713500976562
0.7759746313095093,0.6339530944824219,0.6339530944824219,1.0,0.6339530944824219
0.7405596971511841,0.5880069732666016,0.5880069732666016,1.0,0.5880069732666016
0.794611394405365,0.6592159271240234,0.6592159271240234,1.0,0.6592159271240234
0.9030759930610657,0.8232803344726562,0.8232803344726562,1.0,0.8232803344726562
0.8515552282333374,0.741485595703125,0.741485595703125,1.0,0.741485595703125
0.7706059813499451,0.6268177032470703,0.6268177032470703,1.0,0.6268177032470703
0.7511555552482605,0.6014804840087891,0.6014804840087891,1.0,0.6014804840087891
0.7899417281150818,0.6528129577636719,0.6528129577636719,1.0,0.6528129577636719
0.7891746163368225,0.6517658233642578,0.6517658233642578,1.0,0.6517658233642578
0.8472550511360168,0.7349891662597656,0.7349891662597656,1.0,0.7349891662597656
0.8010423183441162,0.6681156158447266,0.6681156158447266,1.0,0.6681156158447266
0.8529171347618103,0.7435531616210938,0.7435531616210938,1.0,0.7435531616210938
0.867799699306488,0.7664718627929688,0.7664718627929688,1.0,0.7664718627929688
0.8247008919715881,0.7016944885253906,0.7016944885253906,1.0,0.7016944885253906
0.8062931299209595,0.6754531860351562,0.6754531860351562,1.0,0.6754531860351562
0.8167607188224792,0.6902751922607422,0.6902751922607422,1.0,0.6902751922607422
0.8158654570579529,0.6889972686767578,0.6889972686767578,1.0,0.6889972686767578
0.7791541218757629,0.6382083892822266,0.6382083892822266,1.0,0.6382083892822266
0.7531484365463257,0.6040401458740234,0.6040401458740234,1.0,0.6040401458740234
0.756065309047699,0.6078014373779297,0.6078014373779297,1.0,0.6078014373779297
0.7675049304962158,0.6227245330810547,0.6227245330810547,1.0,0.6227245330810547
0.7399482727050781,0.5872364044189453,0.5872364044189453,1.0,0.5872364044189453
0.7523057460784912,0.6029567718505859,0.6029567718505859,1.0,0.6029567718505859
0.8103155493736267,0.6811180114746094,0.6811180114746094,1.0,0.6811180114746094
0.8015630841255188,0.6688404083251953,0.6688404083251953,1.0,0.6688404083251953
0.7300547957420349,0.5748710632324219,0.5748710632324219,1.0,0.5748710632324219
0.8105435967445374,0.6814403533935547,0.6814403533935547,1.0,0.6814403533935547
0.783029317855835,0.6434249877929688,0.6434249877929688,1.0,0.6434249877929688
0.8191897869110107,0.6937522888183594,0.6937522888183594,1.0,0.6937522888183594
0.8309863805770874,0.7108440399169922,0.7108440399169922,1.0,0.7108440399169922
0.9100789427757263,0.8349952697753906,0.8349952697753906,1.0,0.8349952697753906
0.8326300978660583,0.7132530212402344,0.7132530212402344,1.0,0.7132530212402344
0.7810544371604919,0.6407623291015625,0.6407623291015625,1.0,0.6407623291015625
0.84588223695755,0.7329254150390625,0.7329254150390625,1.0,0.7329254150390625
0.8144516944885254,0.6869831085205078,0.6869831085205078,1.0,0.6869831085205078
0.8427667617797852,0.7282600402832031,0.7282600402832031,1.0,0.7282600402832031
0.8024759888648987,0.6701126098632812,0.6701126098632812,1.0,0.6701126098632812
0.8130909204483032,0.6850490570068359,0.6850490570068359,1.0,0.6850490570068359
0.8343353271484375,0.71575927734375,0.71575927734375,1.0,0.71575927734375
0.8271775245666504,0.7052879333496094,0.7052879333496094,1.0,0.7052879333496094
0.7934893369674683,0.6576728820800781,0.6576728820800781,1.0,0.6576728820800781
0.8103938102722168,0.6812286376953125,0.6812286376953125,1.0,0.6812286376953125
0.7939791679382324,0.6583461761474609,0.6583461761474609,1.0,0.6583461761474609
0.7524200081825256,0.6031036376953125,0.6031036376953125,1.0,0.6031036376953125
0.9341692924499512,0.8764705657958984,0.8764705657958984,1.0,0.8764705657958984
0.8375736474990845,0.7205390930175781,0.7205390930175781,1.0,0.7205390930175781
0.8328211307525635,0.7135334014892578,0.7135334014892578,1.0,0.7135334014892578
0.8446589112281799,0.7310905456542969,0.7310905456542969,1.0,0.7310905456542969
0.7542016506195068,0.6053962707519531,0.6053962707519531,1.0,0.6053962707519531
0.7863535284996033,0.6479263305664062,0.6479263305664062,1.0,0.6479263305664062
0.9275271892547607,0.8648490905761719,0.8648490905761719,1.0,0.8648490905761719
0.8127670884132385,0.6845893859863281,0.6845893859863281,1.0,0.6845893859863281
0.8243319392204285,0.7011604309082031,0.7011604309082031,1.0,0.7011604309082031
0.8275879621505737,0.7058849334716797,0.7058849334716797,1.0,0.7058849334716797
0.6648246049880981,0.49793052673339844,0.49793052673339844,1.0,0.49793052673339844
0.806639552116394,0.6759395599365234,0.6759395599365234,1.0,0.6759395599365234
0.7913685441017151,0.6547641754150391,0.6547641754150391,1.0,0.6547641754150391
0.8397383689880371,0.7237491607666016,0.7237491607666016,1.0,0.7237491607666016
0.8087314963340759,0.6788825988769531,0.6788825988769531,1.0,0.6788825988769531
0.8157183527946472,0.6887874603271484,0.6887874603271484,1.0,0.6887874603271484
0.7977596521377563,0.6635608673095703,0.6635608673095703,1.0,0.6635608673095703
0.7826577425003052,0.6429233551025391,0.6429233551025391,1.0,0.6429233551025391
0.7691354155540466,0.6248741149902344,0.6248741149902344,1.0,0.6248741149902344
0.784955620765686,0.6460304260253906,0.6460304260253906,1.0,0.6460304260253906
0.8329471349716187,0.7137184143066406,0.7137184143066406,1.0,0.7137184143066406
0.7795690298080444,0.6387653350830078,0.6387653350830078,1.0,0.6387653350830078
0.7919422388076782,0.6555500030517578,0.6555500030517578,1.0,0.6555500030517578
0.8466464281082153,0.7340736389160156,0.7340736389160156,1.0,0.7340736389160156
0.8121820688247681,0.6837596893310547,0.6837596893310547,1.0,0.6837596893310547
0.8230968117713928,0.6993751525878906,0.6993751525878906,1.0,0.6993751525878906
0.843587338924408,0.7294864654541016,0.7294864654541016,1.0,0.7294864654541016
0.8314878940582275,0.711578369140625,0.711578369140625,1.0,0.711578369140625
0.8230757117271423,0.6993446350097656,0.6993446350097656,1.0,0.6993446350097656
0.7527078986167908,0.6034736633300781,0.6034736633300781,1.0,0.6034736633300781
0.8235549926757812,0.7000370025634766,0.7000370025634766,1.0,0.7000370025634766
0.8144757747650146,0.6870174407958984,0.6870174407958984,1.0,0.6870174407958984
0.8153356909751892,0.6882419586181641,0.6882419586181641,1.0,0.6882419586181641
0.7782237529754639,0.6369609832763672,0.6369609832763672,1.0,0.6369609832763672
0.7892654538154602,0.6518898010253906,0.6518898010253906,1.0,0.6518898010253906
